ENERO 22,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS
CALAMARES CONGELAD,"0,03","0,31","11,51","9,30","14.320,60","1.539,33","0,05","0,48","14,80","10,09","3.395,97","336,70","0,05","0,42","17,47","8,54","544,42","63,78","0,04","0,35","15,13","9,86","373,05","37,84","0,03","0,29","14,52","8,76","1.490,41","170,18","0,03","0,33","11,62","9,71","452,47","46,60","0,03","0,27","10,81","8,58","2.327,59","271,15","0,03","0,32","12,27","9,69","2.072,93","213,93","0,02","0,20","9,71","10,14","427,14","42,13","0,03","0,26","10,65","8,76","302,64","34,54","0,03","0,22","8,42","8,50","521,97","61,40","0,03","0,24","7,90","9,10","651,01","71,56","0,02","0,18","6,56","9,21","198,80","21,58","0,02","0,20","9,28","9,43","109,85","11,65","0,02","0,21","7,51","9,73","440,00","45,20","0,04","0,37","9,43","8,94","117,70","13,16","0,02","0,20","7,10","10,11","114,72","11,35","0,04","0,35","7,05","9,01","779,94","86,56"
PULPO CONGELADO,"0,00","0,04","0,79","14,11","1.983,48","140,59","0,00","0,06","1,61","16,42","388,69","23,67","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,13","9,68","23,14","2,39","0,00","0,03","0,52","15,20","172,20","11,33","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","0,78","12,53","42,80","3,42","0,01","0,17","2,07","15,34","468,07","30,52","0,03","0,51","3,71","17,48","551,74","31,57","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,02","0,15","3,25","8,94","336,85","37,69"
CALAMAR Y PULPO FR,"0,06","0,56","14,53","9,24","26.008,18","2.815,51","0,05","0,58","13,17","10,62","4.118,14","387,79","0,07","0,65","17,82","9,17","839,75","91,56","0,06","0,65","14,56","10,26","703,81","68,61","0,06","0,54","12,39","9,10","2.731,37","300,09","0,04","0,49","9,49","11,11","673,82","60,66","0,07","0,55","19,78","8,24","4.776,82","579,88","0,04","0,38","11,87","8,66","2.425,36","280,18","0,05","0,42","16,78","7,84","881,80","112,51","0,05","0,34","13,28","7,39","399,15","53,99","0,07","0,67","16,82","9,25","1.628,10","176,09","0,11","1,00","17,39","9,48","2.729,27","287,76","0,10","0,82","16,65","8,15","890,48","109,24","0,04","0,29","11,57","8,14","160,20","19,69","0,07","0,76","15,07","10,69","1.614,41","151,05","0,01","0,08","5,15","6,38","26,51","4,15","0,05","0,65","11,36","12,17","369,38","30,34","0,05","0,46","9,94","10,20","1.039,83","101,91"
GAMBAS/LANGOSTINOS,"0,12","1,43","30,73","12,01","66.620,16","5.548,40","0,10","1,37","28,54","13,87","9.666,49","697,07","0,13","1,85","32,39","14,49","2.402,55","165,79","0,11","1,32","24,46","11,66","1.427,30","122,41","0,10","1,25","33,35","11,94","6.344,54","531,48","0,08","1,00","23,61","12,52","1.382,04","110,39","0,14","1,61","34,24","11,23","14.119,47","1.257,77","0,09","1,21","31,72","12,76","7.778,54","609,56","0,13","1,45","31,98","11,56","3.081,13","266,56","0,10","1,18","37,80","11,61","1.370,15","118,06","0,20","2,20","40,16","11,09","5.328,09","480,30","0,20","2,28","31,60","11,68","6.237,81","534,12","0,08","0,87","22,93","10,51","936,01","89,05","0,13","1,46","17,17","11,48","805,27","70,12","0,14","1,68","33,93","12,01","3.584,62","298,56","0,07","0,90","23,39","13,06","288,34","22,08","0,09","1,08","22,90","12,27","613,10","49,95","0,06","0,56","15,86","10,03","1.254,72","125,15"
GAMBAS/LANG.CONG.,"0,06","0,79","20,08","12,20","36.703,44","3.007,44","0,06","0,89","18,78","14,29","6.307,14","441,34","0,08","1,17","22,11","15,01","1.516,22","100,98","0,06","0,78","16,99","13,31","845,63","63,54","0,06","0,77","23,42","12,83","3.874,36","301,97","0,04","0,48","12,07","12,86","664,79","51,71","0,05","0,61","19,27","11,29","5.339,55","472,96","0,05","0,61","19,68","12,59","3.953,32","314,01","0,05","0,67","21,43","13,94","1.415,13","101,53","0,04","0,54","22,99","12,32","623,14","50,56","0,10","1,17","28,99","11,20","2.827,33","252,51","0,15","1,58","22,98","10,92","4.332,56","396,78","0,06","0,65","17,19","10,05","702,61","69,93","0,09","1,02","13,74","11,33","563,53","49,73","0,09","1,00","24,02","11,02","2.138,68","194,04","0,04","0,59","13,14","15,18","189,37","12,48","0,07","0,88","16,20","12,51","499,73","39,96","0,04","0,41","12,10","9,75","910,35","93,41"
GAMBAS/LANG.COCIDO,"0,03","0,33","8,84","11,03","15.129,78","1.371,15","0,02","0,19","6,91","11,98","1.318,61","110,07","0,02","0,37","9,31","14,88","480,27","32,28","0,03","0,25","8,97","8,92","271,38","30,42","0,03","0,32","10,46","9,87","1.606,78","162,79","0,02","0,28","7,95","11,99","387,97","32,36","0,04","0,45","9,32","11,17","3.932,96","352,06","0,03","0,37","12,25","11,66","2.391,08","205,01","0,05","0,43","11,63","9,04","903,56","99,96","0,04","0,49","14,20","11,29","566,46","50,15","0,05","0,47","9,08","9,25","1.144,21","123,65","0,03","0,39","7,69","12,91","1.061,57","82,20","0,01","0,16","4,34","11,85","168,98","14,26","0,00","0,00","0,00",,"0,00","0,00","0,02","0,21","7,73","12,53","452,07","36,09","0,01","0,15","9,10","10,74","49,17","4,58","0,02","0,16","5,92","10,20","89,86","8,81","0,01","0,14","4,68","11,52","304,85","26,46"
GAMBAS/LANG.FRESCO,"0,03","0,32","8,44","12,64","14.786,94","1.169,81","0,02","0,29","8,35","14,01","2.040,74","145,65","0,03","0,31","9,59","12,48","406,06","32,53","0,03","0,29","5,07","10,90","310,28","28,45","0,01","0,17","6,76","12,94","863,40","66,72","0,02","0,24","6,30","12,51","329,28","26,32","0,05","0,55","14,48","11,20","4.846,96","432,75","0,01","0,22","6,99","15,84","1.434,14","90,54","0,03","0,36","9,16","11,72","762,45","65,08","0,01","0,16","6,10","10,41","180,55","17,34","0,04","0,56","12,09","13,03","1.356,55","104,14","0,02","0,31","7,77","15,30","843,68","55,14","0,00","0,06","4,35","13,28","64,42","4,85","0,04","0,44","4,50","11,86","241,75","20,39","0,03","0,47","8,18","14,52","993,87","68,44","0,02","0,16","3,93","9,91","49,79","5,02","0,00","0,04","1,53","19,80","23,51","1,19","0,00","0,02","1,25","7,50","39,51","5,27"
OTROS MARISC/MOLUSC,"0,12","1,30","26,95","10,90","60.232,95","5.526,93","0,14","1,74","30,67","12,40","12.257,60","988,29","0,19","2,23","30,47","11,57","2.888,94","249,76","0,09","0,87","23,72","10,08","943,34","93,62","0,14","1,40","29,52","10,15","7.075,40","697,10","0,06","0,72","20,12","11,30","990,78","87,67","0,10","1,04","28,16","10,09","9.127,98","904,90","0,10","1,13","26,88","11,65","7.297,93","626,64","0,14","1,30","28,86","9,14","2.752,78","301,26","0,06","0,51","14,52","8,56","586,53","68,51","0,19","1,80","36,29","9,46","4.360,95","461,11","0,16","2,05","21,84","12,70","5.603,37","441,13","0,15","1,48","33,48","10,07","1.601,44","158,98","0,07","0,62","21,72","9,33","340,81","36,54","0,11","1,18","22,57","11,15","2.521,62","226,20","0,10","1,16","27,34","11,24","370,68","32,97","0,10","1,27","23,43","12,48","722,36","57,88","0,04","0,35","12,17","8,38","790,45","94,38"
OTROS MARISC.CONG.,"0,02","0,25","7,72","11,15","11.650,98","1.045,04","0,02","0,27","8,32","12,78","1.921,29","150,33","0,05","0,74","10,57","13,87","957,80","69,06","0,03","0,43","7,64","12,85","468,84","36,47","0,03","0,26","10,98","9,43","1.308,20","138,73","0,01","0,10","2,67","14,61","133,32","9,12","0,02","0,19","7,03","9,80","1.662,90","169,70","0,02","0,19","6,98","11,35","1.234,72","108,74","0,04","0,32","12,87","9,05","677,52","74,83","0,02","0,17","5,95","8,39","192,23","22,91","0,02","0,19","8,19","9,07","464,56","51,23","0,05","0,67","8,46","14,78","1.845,00","124,80","0,01","0,05","1,94","7,18","56,72","7,90","0,02","0,13","5,16","8,11","72,75","8,97","0,01","0,08","2,98","11,42","179,49","15,72","0,01","0,09","2,14","9,45","27,99","2,96","0,01","0,16","4,34","24,05","88,57","3,68","0,02","0,16","8,17","7,20","359,08","49,87"
OTROS MARISC.COCI.,"0,02","0,20","7,04","10,61","9.425,34","888,19","0,02","0,24","6,15","10,95","1.681,62","153,51","0,02","0,21","4,29","13,48","274,62","20,37","0,01","0,11","4,94","8,53","121,70","14,28","0,02","0,14","6,80","9,06","696,16","76,81","0,01","0,20","6,46","14,43","277,60","19,24","0,02","0,22","8,65","10,90","1.906,03","174,91","0,02","0,28","8,32","12,47","1.827,29","146,55","0,02","0,12","8,16","7,46","261,81","35,08","0,02","0,13","5,58","8,45","154,76","18,32","0,03","0,28","12,16","8,08","669,93","82,96","0,01","0,08","3,40","7,19","205,23","28,55","0,01","0,15","5,33","14,29","159,88","11,19","0,02","0,18","7,90","9,25","98,38","10,63","0,03","0,25","6,74","9,68","537,69","55,53","0,05","0,62","18,50","12,75","197,70","15,51","0,02","0,38","4,55","24,56","217,24","8,85","0,01","0,06","3,05","8,66","137,70","15,91"
OTROS MARISC.FRES.,"0,08","0,84","17,25","10,90","39.156,63","3.593,70","0,10","1,23","22,18","12,64","8.654,69","684,45","0,12","1,28","22,04","10,33","1.656,53","160,34","0,04","0,33","13,11","8,23","352,80","42,88","0,10","1,00","18,58","10,53","5.071,05","481,56","0,04","0,42","12,37","9,78","579,86","59,31","0,06","0,63","17,90","9,92","5.559,05","560,29","0,06","0,66","16,11","11,41","4.235,91","371,34","0,09","0,86","18,74","9,48","1.813,45","191,34","0,02","0,21","6,10","8,78","239,54","27,28","0,13","1,33","23,99","9,87","3.226,46","326,93","0,11","1,30","15,06","12,35","3.553,14","287,79","0,13","1,28","29,37","9,90","1.384,84","139,89","0,03","0,31","12,21","10,02","169,69","16,93","0,07","0,84","15,24","11,65","1.804,44","154,95","0,05","0,45","14,63","10,00","144,98","14,50","0,08","0,73","14,99","9,19","416,55","45,35","0,01","0,13","1,98","10,27","293,67","28,60"
CONS.PESCADO/MOLUSCO,"0,30","3,31","73,60","10,99","153.746,25","13.983,37","0,31","3,73","73,41","12,23","26.332,89","2.153,69","0,35","4,00","77,77","11,58","5.186,46","447,79","0,26","3,06","72,41","11,65","3.303,47","283,55","0,30","3,43","75,47","11,55","17.368,00","1.504,20","0,36","3,90","84,16","10,90","5.362,77","492,00","0,31","2,93","73,05","9,49","25.719,65","2.709,44","0,30","3,35","74,79","11,20","21.630,74","1.931,60","0,26","2,83","73,20","11,01","5.994,80","544,60","0,35","3,22","76,44","9,24","3.735,79","404,38","0,30","3,23","73,43","10,73","7.831,75","730,02","0,28","3,11","71,50","11,28","8.492,01","752,83","0,28","3,01","70,63","10,82","3.254,31","300,76","0,26","2,60","65,44","10,17","1.431,40","140,75","0,34","4,55","74,45","13,35","9.713,43","727,71","0,26","2,54","66,71","9,88","811,09","82,10","0,32","3,36","73,05","10,61","1.905,73","179,59","0,27","2,53","65,52","9,48","5.671,99","598,34"
SARDINAS,"0,01","0,12","12,59","8,32","5.745,74","690,73","0,01","0,11","12,31","9,02","805,92","89,38","0,02","0,18","18,42","7,81","228,52","29,26","0,01","0,10","9,07","7,97","111,49","13,99","0,01","0,09","11,84","7,59","442,23","58,23","0,02","0,13","10,24","8,02","175,72","21,91","0,01","0,06","7,66","7,86","540,76","68,76","0,02","0,14","14,02","7,85","928,62","118,24","0,02","0,12","15,58","7,83","260,15","33,23","0,02","0,16","20,36","9,07","191,04","21,07","0,02","0,19","18,09","8,17","465,05","56,95","0,02","0,24","16,46","9,81","654,26","66,70","0,02","0,16","13,53","8,53","168,62","19,76","0,02","0,21","9,74","10,29","117,77","11,45","0,01","0,12","10,48","9,63","263,02","27,31","0,02","0,15","16,96","7,75","49,36","6,37","0,02","0,16","10,87","7,27","90,26","12,42","0,02","0,11","13,65","7,09","252,97","35,70"
ATUN,"0,15","1,23","47,18","8,39","57.064,01","6.802,11","0,14","1,23","44,18","8,78","8.681,86","988,86","0,15","1,27","48,91","8,69","1.650,85","190,06","0,14","1,34","40,30","9,49","1.449,91","152,81","0,15","1,20","47,99","8,07","6.081,31","753,24","0,18","1,53","57,66","8,50","2.106,89","247,76","0,17","1,26","52,39","7,51","11.045,99","1.471,57","0,14","1,21","47,92","8,71","7.809,47","896,82","0,12","0,96","44,76","7,89","2.042,62","258,84","0,17","1,25","55,29","7,34","1.454,52","198,29","0,12","0,98","40,60","8,03","2.384,04","296,88","0,13","1,23","43,58","9,41","3.351,80","356,08","0,14","1,30","47,34","9,43","1.405,08","148,93","0,14","1,32","42,09","9,20","726,29","78,92","0,12","1,29","40,10","10,71","2.746,11","256,36","0,10","0,81","34,22","7,76","258,91","33,38","0,12","1,06","34,94","8,81","601,42","68,27","0,18","1,46","54,66","8,07","3.266,96","405,06"
CHICHARRO/CABALLA,"0,01","0,08","7,00","9,24","3.735,11","404,27","0,01","0,05","3,79","9,28","366,79","39,51","0,00","0,04","4,35","8,24","51,09","6,20","0,00","0,02","1,61","10,80","24,83","2,30","0,01","0,08","7,62","9,26","400,05","43,22","0,02","0,20","17,06","9,42","281,29","29,88","0,02","0,14","11,17","9,28","1.265,42","136,35","0,01","0,08","8,20","9,09","505,61","55,65","0,01","0,09","10,27","8,07","181,66","22,50","0,01","0,13","14,26","8,75","148,98","17,03","0,01","0,08","5,59","8,80","200,47","22,77","0,00","0,03","3,45","9,98","76,89","7,70","0,00","0,01","1,30","8,06","16,15","2,00","0,01","0,07","3,46","11,48","38,10","3,32","0,00","0,02","1,98","11,42","43,14","3,78","0,00","0,06","3,84","15,30","19,47","1,27","0,00","0,03","4,04","8,76","14,84","1,69","0,00","0,04","5,94","11,03","100,32","9,09"
MEJILLONES,"0,02","0,19","14,45","9,02","8.887,26","984,88","0,02","0,16","12,29","9,85","1.099,11","111,61","0,02","0,14","13,19","8,14","187,92","23,09","0,02","0,15","10,13","8,35","156,91","18,80","0,02","0,21","18,61","10,25","1.069,02","104,29","0,03","0,31","16,81","10,00","428,69","42,87","0,02","0,14","11,42","8,44","1.189,25","140,96","0,03","0,26","18,10","9,11","1.669,25","183,33","0,02","0,16","14,38","9,46","347,22","36,70","0,03","0,26","20,40","7,58","301,03","39,69","0,03","0,22","18,09","8,67","544,57","62,80","0,02","0,20","14,90","9,93","548,32","55,20","0,03","0,24","17,89","9,03","256,11","28,37","0,02","0,14","11,57","6,95","77,03","11,08","0,03","0,22","11,46","7,41","462,97","62,51","0,03","0,28","18,07","9,93","88,55","8,92","0,05","0,34","13,74","7,33","189,94","25,91","0,01","0,12","9,10","9,44","271,37","28,75"
BERBERECHOS,"0,00","0,11","4,59","22,78","5.253,98","230,68","0,01","0,31","10,87","24,17","2.162,84","89,50","0,01","0,19","6,89","19,83","244,61","12,34","0,01","0,18","3,49","26,86","189,81","7,07","0,01","0,25","7,52","22,97","1.273,07","55,43","0,01","0,12","5,63","19,70","162,58","8,25","0,00","0,02","1,81","16,63","171,22","10,30","0,00","0,04","2,84","23,59","282,63","11,98","0,00","0,06","4,18","20,33","131,38","6,46","0,00","0,04","2,21","21,99","47,24","2,15","0,00","0,11","3,68","27,07","260,45","9,62","0,00","0,03","1,75","19,73","71,29","3,61","0,00","0,02","1,09","19,57","16,97","0,87","0,00","0,01","0,57","28,74","7,99","0,28","0,00","0,05","1,75","26,15","96,67","3,70","0,01","0,07","5,84","10,22","21,72","2,13","0,00","0,07","2,75","19,89","41,17","2,07","0,00","0,03","2,29","14,67","72,36","4,93"
ALMEJAS,"0,00","0,03","2,60","11,19","1.296,05","115,82","0,00","0,05","4,10","12,27","327,49","26,70","0,00","0,06","4,28","13,44","75,87","5,65","0,00","0,02","1,88","9,03","26,26","2,91","0,01","0,06","4,64","10,70","282,39","26,38","0,00","0,05","1,63","15,18","67,17","4,42","0,00","0,02","1,95","10,27","167,09","16,26","0,00","0,02","2,47","10,26","133,32","12,99","0,00","0,03","3,05","10,74","58,29","5,43","0,00","0,01","1,29","8,81","8,73","0,99","0,00","0,02","1,92","9,30","54,97","5,91","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","2,65","12,89","22,75","1,77","0,00","0,01","1,08","18,82","4,53","0,24","0,00","0,01","1,36","12,17","30,73","2,53","0,00","0,02","1,68","9,90","7,47","0,75","0,00","0,01","1,87","8,95","6,52","0,73","0,00","0,01","1,75","10,37","22,49","2,17"
CALAMARES,"0,01","0,07","5,87","8,16","3.146,27","385,37","0,01","0,06","5,92","8,09","424,52","52,50","0,01","0,07","7,02","8,91","91,06","10,22","0,01","0,11","5,23","10,86","122,75","11,31","0,01","0,05","4,50","8,88","272,80","30,71","0,01","0,10","8,84","7,47","132,51","17,74","0,01","0,07","7,26","7,43","637,07","85,76","0,01","0,07","5,12","9,11","427,85","46,95","0,01","0,06","7,86","7,61","135,00","17,74","0,01","0,09","9,26","8,76","107,50","12,27","0,01","0,07","5,51","8,58","178,07","20,75","0,01","0,04","3,78","7,75","116,08","14,99","0,02","0,13","8,34","7,76","144,51","18,61","0,01","0,07","7,82","7,77","39,50","5,08","0,01","0,08","4,17","7,48","171,33","22,90","0,00","0,03","4,56","10,60","9,61","0,91","0,01","0,08","4,52","9,31","44,74","4,81","0,01","0,04","4,23","7,53","91,36","12,14"
PULPO,"0,00","0,01","0,71","11,17","326,70","29,24","0,00","0,02","1,37","17,02","111,66","6,56","0,00","0,02","1,84","9,76","24,20","2,48","0,01","0,05","3,30","7,34","54,80","7,47","0,00","0,00","0,24","10,38","15,51","1,49","0,00","0,01","1,11","13,95","14,96","1,07","0,00","0,00","0,33","13,89","18,57","1,34","0,00","0,00","0,40","11,55","18,14","1,57","0,00","0,01","0,34","9,48","10,77","1,14","0,00","0,01","2,15","8,20","14,96","1,82","0,00","0,01","0,70","8,87","12,25","1,38","0,00","0,00","0,27","7,78","6,63","0,85","0,00","0,02","1,35","13,00","21,43","1,65","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,25","6,82","2,82","0,41"
ANCHOAS,"0,01","0,16","10,71","21,67","7.271,18","335,59","0,01","0,30","13,83","22,58","2.104,34","93,20","0,01","0,19","17,10","19,49","245,33","12,59","0,01","0,14","11,42","22,20","146,00","6,58","0,01","0,14","11,92","18,74","707,91","37,77","0,01","0,11","10,66","17,19","147,36","8,57","0,01","0,12","10,73","21,48","1.014,63","47,25","0,01","0,13","10,42","20,54","868,42","42,27","0,01","0,17","14,42","21,55","364,60","16,92","0,00","0,09","6,20","19,56","108,95","5,57","0,01","0,15","9,22","20,03","370,98","18,52","0,00","0,09","5,74","29,04","250,53","8,63","0,01","0,10","8,06","20,76","113,28","5,46","0,00","0,11","9,29","30,62","63,23","2,06","0,01","0,22","8,98","31,44","471,77","15,01","0,01","0,19","11,31","15,41","59,23","3,84","0,01","0,24","11,84","24,11","138,02","5,72","0,00","0,04","3,22","17,14","96,60","5,64"
SALMON AHUMADO,"0,01","0,38","14,14","28,45","17.629,38","619,56","0,01","0,40","16,04","29,44","2.819,88","95,80","0,02","0,69","19,48","30,80","891,04","28,93","0,01","0,23","13,23","27,94","249,68","8,94","0,02","0,57","19,38","29,79","2.865,78","96,20","0,02","0,54","20,02","30,06","742,51","24,70","0,01","0,26","12,06","24,24","2.277,22","93,95","0,02","0,47","17,30","27,85","3.061,14","109,92","0,02","0,44","16,07","28,17","921,77","32,72","0,01","0,21","10,28","28,30","245,34","8,67","0,01","0,27","10,78","24,85","651,24","26,21","0,01","0,38","9,96","29,32","1.050,03","35,81","0,01","0,17","7,90","26,96","180,01","6,68","0,01","0,19","8,13","31,20","104,61","3,35","0,01","0,36","10,71","30,22","760,77","25,18","0,01","0,16","6,73","28,29","51,21","1,81","0,01","0,14","8,61","25,49","77,06","3,02","0,01","0,30","9,07","38,48","680,09","17,67"
TRUCHA AHUMADA,"0,00","0,00","0,31","27,44","211,22","7,70","0,00","0,01","0,43","28,21","58,66","2,08","0,00","0,00","0,33","20,90","3,49","0,17","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,12","28,49","6,69","0,23","0,00","0,01","0,45","29,90","15,58","0,52","0,00","0,00","0,14","29,91","13,81","0,46","0,00","0,01","0,81","26,41","61,68","2,34","0,00","0,01","0,37","25,90","23,08","0,89","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,38","29,95","16,97","0,57","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,53","25,51","11,25","0,44","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
OTROS AHUMADOS,"0,00","0,05","2,34","18,60","2.346,57","126,14","0,00","0,07","1,84","18,25","517,90","28,37","0,00","0,06","4,07","13,32","80,59","6,05","0,00","0,00","0,33","20,91","3,36","0,16","0,00","0,06","3,63","23,34","292,64","12,54","0,00","0,03","2,43","25,95","43,43","1,67","0,00","0,08","4,15","19,18","664,34","34,63","0,00","0,02","1,11","20,95","108,26","5,17","0,00","0,06","2,83","21,03","135,04","6,42","0,01","0,12","3,96","15,84","143,79","9,08","0,00","0,06","2,81","17,80","140,90","7,92","0,00","0,03","2,18","15,70","91,02","5,80","0,00","0,00","0,42","17,86","3,68","0,21","0,00","0,00","0,00",,"0,00","0,00","0,00","0,03","1,52","15,70","67,46","4,30","0,00","0,00","0,00",,"0,00","0,00","0,00","0,05","1,03","10,49","26,21","2,50","0,00","0,01","0,40","20,91","27,95","1,34"
OTRAS CONS.PESCADO,"0,07","0,88","31,48","12,56","40.832,77","3.251,29","0,08","0,97","32,78","12,94","6.851,93","529,63","0,09","1,09","34,95","11,69","1.411,90","120,77","0,05","0,71","24,02","14,99","767,66","51,22","0,06","0,72","32,13","12,86","3.658,59","284,47","0,06","0,76","39,98","12,63","1.044,09","82,64","0,07","0,77","31,37","11,16","6.714,28","601,84","0,07","0,89","33,00","12,95","5.756,35","444,38","0,05","0,65","28,23","13,10","1.383,21","105,61","0,08","0,83","35,05","10,98","963,70","87,75","0,08","1,05","34,35","12,77","2.551,78","199,75","0,07","0,83","28,76","11,52","2.275,18","197,46","0,06","0,84","28,63","13,63","905,74","66,47","0,05","0,46","24,86","10,11","252,34","24,97","0,14","2,15","38,07","15,11","4.588,20","303,72","0,07","0,77","25,81","10,80","245,57","22,73","0,09","1,19","35,84","12,88","675,55","52,44","0,03","0,35","16,86","10,43","786,70","75,44"
PESCADO SALADO,"0,01","0,20","6,06","13,31","9.208,63","691,86","0,02","0,28","6,98","13,64","1.999,30","146,57","0,00","0,05","2,13","15,51","63,42","4,09","0,00","0,02","0,88","13,81","25,35","1,84","0,01","0,15","7,12","17,25","783,95","45,44","0,01","0,17","9,40","17,42","232,47","13,34","0,01","0,18","6,43","12,78","1.580,26","123,68","0,01","0,20","6,29","15,36","1.286,90","83,77","0,01","0,09","4,76","12,81","193,90","15,13","0,02","0,15","4,35","9,80","175,76","17,94","0,02","0,25","5,34","12,85","613,08","47,72","0,03","0,31","6,67","10,17","859,78","84,55","0,02","0,27","7,17","14,23","291,62","20,49","0,00","0,00","0,00",,"0,00","0,00","0,02","0,27","5,12","14,65","584,58","39,91","0,01","0,09","2,50","9,99","29,04","2,91","0,03","0,19","6,74","7,17","108,05","15,07","0,01","0,17","4,85","12,97","381,16","29,40"
